mtAddress, lat, lng, group, wheelchair, mtDay, start, end, type, spinterest, zone, mtlocation
"2005 AMSTERDAM AVE New York NY ", 40.8342553, -73.9407968 , "PROGRESS NOT PERFECTION", true,"Friday", "7:30 PM", "8:30 PM" ,"OD", "null",10, "COATHA Church on the Hill Senior Center"
"178 BENNETT AVE New York NY ", 40.8560069, -73.9342762 , "THE MEN UPSTAIRS", false,"Monday", "8:00 PM", "9:00 PM" ,"C", "Men",10, "Our Saviour''s Atonement Lutheran Church"
"178 BENNETT AVE New York NY ", 40.8560069, -73.9342762 , "THE MISSING LINK", false,"Friday", "7:00 PM", "8:00 PM" ,"BB", "null",10, "Our Saviour''s Atonement Church"
"91 ARDEN ST New York NY ", 40.8639073, -73.9282532 , "UPPER MANHATTAN", false,"Thursday", "7:30 PM", "8:30 PM" ,"OD", "null",10, "Our Lady Queen of Martyrs"
"20 CUMMINGS ST New York NY ", 40.8664723, -73.9264521 , "UPTOWN SATURDAY NIGHT", false,"Saturday", "7:00 PM", "8:00 PM" ,"C", "null",10, "Holy Trinity Church"
"715 W 179TH ST New York NY ", 40.8492702, -73.9382266 , "WASHINGTON HEIGHTS(:I)", true,"Tuesday", "7:30 PM", "8:30 PM" ,"O", "null",10, "Holy Rood Church"
"178 BENNETT AVE New York NY ", 40.8560069, -73.9342762 , "WASHINGTON HEIGHTS (:II)", false,"Thursday", "7:30 PM", "8:30 PM" ,"C", "null",10, "Cornerstone Center"
"178 BENNETT AVE New York NY ", 40.8560069, -73.9342762 , "WHAT WE ARE LIKE NOW", false,"Sunday", "6:00 PM", "7:00 PM" ,"C", "null",10, "The Corner Stone Center"
"178 BENNETT AVE New York NY ", 40.8560069, -73.9342762 , "WOMEN''S NITE", false,"Monday", "7:30 PM", "8:30 PM" ,"BB", "null",10, "Cornerstone Center"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "A NEW DAY", false,"Monday", "3:00 PM", "4:00 PM" ,"C", "As Bill Sees It",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "A NEW DAY", false,"Wednesday", "3:00 PM", "4:00 PM" ,"C", "Living Sober",6, "Holy Name Church"
"120 W 69TH ST New York NY ", 40.7756982, -73.9810333 , "A VISION FOR YOU", false,"Friday", "7:45 PM", "8:45 PM" ,"OD", "null",6, "Christ & St. Stephen''s Church"
"120 W 69TH ST New York NY ", 40.7756982, -73.9810333 , "A VISION FOR YOU", false,"Friday", "9:00 PM", "10:00 PM" ,"BB", "null",6, "Christ & St. Stephen''s Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "AFTER EIGHT (:i)", false,"Tuesday", "6:30 PM", "7:45 PM" ,"C", "null",6, "Trinity Presbyterian Church"
"164 W 74TH ST New York NY ", 40.7796117, -73.9801807 , "AFTER EIGHT (:ii)", true,"Thursday", "6:30 PM", "7:30 PM" ,"C", "AA Literature",6, "Phoenix House"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "ALTERED ATTITUDES", false,"Friday", "9:30 PM", "10:30 PM" ,"OD", "null",6, "Holy Name Church"
"144 W 90TH ST New York NY ", 40.7898068, -73.9723737 , "AMSTERDAM", false,"Saturday", "1:00 PM", "2:30 PM" ,"B", "null",6, "St. Gregory''s Church"
"144 W 90TH ST New York NY ", 40.7898068, -73.9723737 , "AMSTERDAM", false,"Saturday", "2:30 PM", "4:00 PM" ,"O", "null",6, "St. Gregory''s Church"
"144 W 90TH ST New York NY ", 40.7898068, -73.9723737 , "AMSTERDAM", false,"Monday", "4:00 PM", "5:30 PM" ,"BB", "null",6, "St. Gregory''s Church"
"144 W 90TH ST New York NY ", 40.7898068, -73.9723737 , "AMSTERDAM", false,"Tuesday", "4:00 PM", "5:30 PM" ,"OD", "null",6, "St. Gregory''s Church"
"144 W 90TH ST New York NY ", 40.7898068, -73.9723737 , "AMSTERDAM", false,"Wednesday", "4:00 PM", "5:30 PM" ,"O", "Living Sober",6, "St. Gregory''s Church"
"144 W 90TH ST New York NY ", 40.7898068, -73.9723737 , "AMSTERDAM", false,"Friday", "4:00 PM", "5:30 PM" ,"S", "null",6, "St. Gregory''s Church"
"141 W 73RD ST New York NY ", 40.7789036, -73.9799533 , "ANSONIA", true,"Monday", "7:00 PM", "8:00 PM" ,"C", "null",6, "Hamilton House"
"4 W 76TH ST New York NY ", 40.7787605, -73.9745951 , "ATLANTIC WEST STEP & TRADITION", false,"Friday", "7:00 PM", "8:00 PM" ,"S", "null",6, "Fourth Universalist Church"
"221 W 107TH ST New York NY ", 40.8017795, -73.9665393 , "BLOOMINGDALE", false,"Tuesday", "6:15 PM", "7:15 PM" ,"S", "null",6, "Church of the Ascension"
"221 W 107TH ST New York NY ", 40.8017795, -73.9665393 , "BLOOMINGDALE", false,"Tuesday", "7:30 PM", "8:30 PM" ,"B", "null",6, "Church of the Ascension"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "BROADWAY AT 96TH", false,"Monday", "7:30 PM", "8:30 PM" ,"BB", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "BROADWAY AT 96TH", false,"Friday", "7:30 PM", "8:30 PM" ,"O", "null",6, "Holy Name Church"
"215 W 82ND ST New York NY ", 40.7852818734432, -73.9771060064311 , "CADILLACS FOR EVERYONE", true,"Thursday", "7:00 PM", "8:00 PM" ,"OD", "Men",6, "Holy Trinity Rectory"
"601 W 114TH ST New York NY ", 40.8069051, -73.965058 , "CAMPUS CHEER", false,"Tuesday", "12:30 PM", "1:30 PM" ,"C", "null",6, "Broadway Presbyterian Church"
"601 W 114TH ST New York NY ", 40.8069051, -73.965058 , "CAMPUS CHEER", false,"Thursday", "12:30 PM", "1:30 PM" ,"C", "null",6, "Broadway Presbyterian Church"
"344 AMSTERDAM AVE New York NY ", 40.7815169, -73.9797508 , "CENTRAL PARK WEST", false,"Tuesday", "8:15 PM", "9:30 PM" ,"C", "null",6, "Universalist Church"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "CHELSEA RIVERSIDE", true,"Monday", "7:30 PM", "8:45 PM" ,"O", "null",6, "West Side YMCA at 63rd Street"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "CHELSEA RIVERSIDE", true,"Monday", "9:00 PM", "10:00 PM" ,"B", "null",6, "West Side YMCA at 63rd Street"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "CHELSEA RIVERSIDE", true,"Monday", "10:15 PM", "11:15 PM" ,"C", "Topic",6, "West Side YMCA at 63rd Street"
"4 W 76TH ST New York NY ", 40.7787605, -73.9745951 , "CHOCK FULL OF SOBRIETY", false,"Friday", "6:30 PM", "7:30 PM" ,"C", "null",6, "Universalist Church"
"160 CENTRAL PARK W New York NY ", 40.7787712, -73.9743066 , "CLASSEN HALL (:II)", false,"Sunday", "6:00 PM", "7:00 PM" ,"B", "null",6, "Fourth Universalist Society"
"152 W 66TH ST New York NY ", 40.7744405, -73.9838262 , "CLASSEN HALL STEP MEETING( :I )", false,"Sunday", "6:15 PM", "7:45 PM" ,"S", "Twelve Steps",6, "Good Shepherd Faith Church"
"3 W 95TH ST New York NY ", 40.7912379, -73.9655109 , "COLUMBUS AT FIVE", false,"Saturday", "5:00 PM", "6:00 PM" ,"C", "Children Welcome",6, "Second Presbyterian Church"
"3 W 95TH ST New York NY ", 40.7912379, -73.9655109 , "COLUMBUS AT FIVE", false,"Sunday", "5:00 PM", "6:00 PM" ,"C", "Children Welcome",6, "Second Presbyterian Church"
"3 W 95TH ST New York NY ", 40.7912379, -73.9655109 , "COLUMBUS AT FIVE", false,"Friday", "7:00 PM", "8:00 PM" ,"C", "Topic",6, "Second Presbyterian Church"
"251 W 80TH ST New York NY ", 40.7848713, -73.9800524 , "EIGHTIETH STREET BEGINNERS", true,"Friday", "7:30 PM", "8:45 PM" ,"C", "null",6, "All Angels Church"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Friday", "7:00 AM", "8:00 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Monday", "7:00 AM", "8:00 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Tuesday", "7:00 AM", "8:00 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Wednesday", "7:00 AM", "8:00 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Thursday", "7:00 AM", "8:00 AM" ,"S", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Friday", "8:15 AM", "9:15 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Monday", "8:15 AM", "9:15 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Tuesday", "8:15 AM", "9:15 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Wednesday", "8:15 AM", "9:15 AM" ,"C", "null",6, "Hargrave House"
"111 W 71ST ST New York NY ", 40.7769516, -73.9795507 , "FAST BREAK", false,"Thursday", "8:15 AM", "9:15 AM" ,"C", "null",6, "Hargrave House"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "FAST BREAK WEEKEND", true,"Sunday", "8:00 AM", "9:00 AM" ,"C", "null",6, "West Side YMCA"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "FAST BREAK WEEKEND", true,"Saturday", "8:00 AM", "9:00 AM" ,"C", "null",6, "West Side YMCA"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "FIRESIDE(:II)WEEKEND MEETINGS ONLY", false,"Saturday", "10:30 AM", "11:30 AM" ,"S", "First Step Workshop",6, "West Side YMCA"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "FIRESIDE(:II)WEEKEND MEETINGS ONLY", false,"Sunday", "12:30 PM", "1:30 PM" ,"B", "null",6, "West Side YMCA"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "FIRESIDE(:II)WEEKEND MEETINGS ONLY", false,"Saturday", "12:30 PM", "1:30 PM" ,"S", "null",6, "West Side YMCA"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Monday", "6:00 AM", "7:00 AM" ,"OD", "As Bill Sees It",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Wednesday", "6:00 AM", "7:00 AM" ,"OD", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Saturday", "6:00 AM", "7:00 AM" ,"OD", "As Bill Sees It",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Thursday", "6:00 AM", "7:00 AM" ,"S", "As Bill Sees It",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Sunday", "6:00 AM", "7:00 AM" ,"OD", "As Bill Sees It",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Tuesday", "6:00 AM", "7:00 AM" ,"OD", "As Bill Sees It",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Friday", "6:00 AM", "7:00 AM" ,"BB", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Friday", "7:15 AM", "8:15 AM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Wednesday", "7:15 AM", "8:15 AM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Saturday", "7:15 AM", "8:15 AM" ,"S", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Monday", "7:15 AM", "8:15 AM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Thursday", "7:15 AM", "8:15 AM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Sunday", "7:15 AM", "8:15 AM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Tuesday", "7:15 AM", "8:15 AM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Friday", "8:45 AM", "9:45 AM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Wednesday", "8:45 AM", "9:45 AM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Saturday", "8:45 AM", "9:45 AM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Monday", "8:45 AM", "9:45 AM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Thursday", "8:45 AM", "9:45 AM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Sunday", "8:45 AM", "9:45 AM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Tuesday", "8:45 AM", "9:45 AM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Tuesday", "10:15 AM", "11:15 AM" ,"C", "Living Sober",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Friday", "10:15 AM", "11:15 AM" ,"BB", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Wednesday", "10:15 AM", "11:15 AM" ,"S", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Saturday", "10:15 AM", "11:15 AM" ,"S", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Monday", "10:15 AM", "11:15 AM" ,"C", "Promises",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Thursday", "10:15 AM", "11:15 AM" ,"OD", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "FIRST THINGS FIRST", false,"Sunday", "10:15 AM", "11:15 AM" ,"T", "null",6, "Holy Name Church"
"26 W 84TH ST New York NY ", 40.7844228, -73.9716168 , "FRIDAY NIGHT STEP", false,"Friday", "6:30 PM", "7:45 PM" ,"S", "null",6, "Church of St. Matthew and St. Timothy"
"200 W 97TH ST New York NY ", 40.7946604892952, -73.9699229082063 , "GRUPO CAMINO REAL", false,"Sunday", "4:30 PM", "5:30 PM" ,"OD", "null",6, "Holy Name School"
"200 W 97TH ST New York NY ", 40.7946604892952, -73.9699229082063 , "GRUPO CAMINO REAL", false,"Thursday", "7:00 PM", "8:00 PM" ,"C", "null",6, "Holy Name School"
"218 W 108TH ST New York NY ", 40.8021037, -73.9658778 , "GRUPO DULCES 24", true,"Monday", "7:30 PM", "8:30 PM" ,"OD", "null",6, "Grace House"
"218 W 108TH ST New York NY ", 40.8021037, -73.9658778 , "GRUPO DULCES 24", true,"Wednesday", "7:30 PM", "8:30 PM" ,"C", "null",6, "Grace House"
"218 W 108TH ST New York NY ", 40.8021037, -73.9658778 , "GRUPO DULCES 24", true,"Friday", "7:30 PM", "8:30 PM" ,"OD", "null",6, "Grace House"
"218 W 108TH ST New York NY ", 40.8021037, -73.9658778 , "GRUPO DULCES 24", true,"Sunday", "7:30 PM", "8:30 PM" ,"O", "null",6, "Grace House"
"125 W 104TH ST New York NY ", 40.7986785, -73.9648897 , "GRUPO LUZ DIVINA", true,"Tuesday", "7:30 PM", "8:30 PM" ,"O", "null",6, "Iglesia Metodista Grace"
"141 W 73RD ST New York NY ", 40.7789036, -73.9799533 , "HARGRAVE", true,"Thursday", "7:00 PM", "8:00 PM" ,"B", "null",6, "Hamilton House"
"141 W 73RD ST New York NY ", 40.7789036, -73.9799533 , "HARGRAVE", true,"Friday", "7:00 PM", "8:00 PM" ,"B", "null",6, "Hamilton House"
"141 W 73RD ST New York NY ", 40.7789036, -73.9799533 , "HARGRAVE", true,"Thursday", "8:15 PM", "9:15 PM" ,"C", "null",6, "Hamilton House"
"236 W 73RD ST New York NY ", 40.7796494, -73.982239 , "LAMBDA WEST", true,"Saturday", "6:00 PM", "7:00 PM" ,"S", "Gay Lesbian and Bisexual",6, "Rutgers Church"
"236 W 73RD ST New York NY ", 40.7796494, -73.982239 , "LAMBDA WEST", true,"Wednesday", "6:00 PM", "7:00 PM" ,"OD", "Interpreted for the Deaf",6, "Rutgers Church"
"236 W 73RD ST New York NY ", 40.7796494, -73.982239 , "LAMBDA WEST", true,"Wednesday", "7:15 PM", "8:15 PM" ,"B", "Gay Lesbian and Bisexual",6, "Rutgers Church"
"236 W 73RD ST New York NY ", 40.7796494, -73.982239 , "LAMBDA WEST", true,"Wednesday", "8:30 PM", "9:30 PM" ,"C", "Gay Lesbian and Bisexual",6, "Rutgers Church"
"165 W 105TH ST New York NY ", 40.7996866, -73.9657282 , "MANHATTAN VALLEY", false,"Wednesday", "7:00 PM", "8:00 PM" ,"B", "null",6, "West End Presbyterian Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "METROPOLIS MEN''S MEETING", false,"Sunday", "5:45 PM", "7:00 PM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "MID DAY CHEER", false,"Friday", "1:00 PM", "2:00 PM" ,"S", "null",6, "Holy Name Church Rectory"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "MID DAY CHEER", false,"Monday", "1:00 PM", "2:15 PM" ,"S", "Meditation",6, "Holy Name Church Rectory"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "MID DAY CHEER", false,"Tuesday", "1:00 PM", "2:15 PM" ,"BB", "null",6, "Holy Name Church Rectory"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "MID DAY CHEER", false,"Wednesday", "1:00 PM", "2:15 PM" ,"OD", "null",6, "Holy Name Church Rectory"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "MID DAY CHEER", false,"Thursday", "1:00 PM", "2:15 PM" ,"C", "Women",6, "Holy Name Church Rectory"
"2504 BROADWAY New York NY ", 40.7927534, -73.972842 , "MORNINGSIDE", true,"Saturday", "6:30 PM", "7:30 PM" ,"B", "null",6, "Advent Lutheran Church"
"2504 BROADWAY New York NY ", 40.7927534, -73.972842 , "MORNINGSIDE", true,"Saturday", "8:00 PM", "9:00 PM" ,"OD", "null",6, "Advent Lutheran Church"
"2504 BROADWAY New York NY ", 40.7927534, -73.972842 , "MORNINGSIDE", true,"Saturday", "8:00 PM", "9:00 PM" ,"S", "null",6, "Advent Lutheran Church"
"2504 BROADWAY New York NY ", 40.7927534, -73.972842 , "MORNINGSIDE", true,"Saturday", "9:15 PM", "10:15 PM" ,"OD", "null",6, "Advent Lutheran Church"
"405 W 114TH ST New York NY ", 40.8051126, -73.9607974 , "MORNINGSIDE HEIGHTS BEGINNERS", true,"Wednesday", "6:30 PM", "7:30 PM" ,"B", "null",6, "Church of Notre Dame"
"405 W 114TH ST New York NY ", 40.8051126, -73.9607974 , "MORNINGSIDE HEIGHTS BEGINNERS", true,"Friday", "6:30 PM", "7:30 PM" ,"B", "null",6, "Church of Notre Dame"
"368 W END AVE New York NY ", 40.783225, -73.9817572 , "NEVER TOO LATE", false,"Tuesday", "7:30 PM", "8:30 PM" ,"C", "null",6, "West End Collegiate Church"
"225 W 99TH ST New York NY ", 40.7964452, -73.9694226 , "NIGHT LIGHT", false,"Monday", "6:30 PM", "7:30 PM" ,"S", "null",6, "St. Michael''s Parish House"
"251 W 100TH ST New York NY ", 40.7977791, -73.9709911 , "NIGHT LIGHT BEGINNERS", true,"Thursday", "6:00 PM", "7:00 PM" ,"B", "null",6, "Anshe Chesed Synagogue"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "NINETY SIXTH STREET WORKSHOP", false,"Sunday", "10:00 PM", "11:00 PM" ,"T", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "NINETY SIXTH STREET WORKSHOP", false,"Monday", "10:00 PM", "11:00 PM" ,"BB", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "NINETY SIXTH STREET WORKSHOP", false,"Tuesday", "10:00 PM", "11:00 PM" ,"S", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "NINETY SIXTH STREET WORKSHOP", false,"Wednesday", "10:00 PM", "11:00 PM" ,"BB", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "NINETY SIXTH STREET WORKSHOP", false,"Thursday", "10:00 PM", "11:00 PM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "NINETY SIXTH STREET WORKSHOP", false,"Saturday", "10:00 PM", "11:00 PM" ,"C", "As Bill Sees It",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "NINETY SIXTH STREET WORKSHOP", false,"Friday", "11:00 PM", "12:00 AM" ,"C", "Promises",6, "Holy Name Church"
"26 W 84TH ST New York NY ", 40.7844228, -73.9716168 , "OXFORD(:I)", true,"Monday", "7:30 PM", "8:30 PM" ,"C", "Interpreted for the Deaf",6, "Church of St. Matthew & St. Timothy"
"26 W 84TH ST New York NY ", 40.7844228, -73.9716168 , "OXFORD(:I)", true,"Wednesday", "7:30 PM", "8:30 PM" ,"O", "Interpreted for the Deaf",6, "Church of St. Matthew & St. Timothy"
"26 W 84TH ST New York NY ", 40.7844228, -73.9716168 , "OXFORD(:I)", true,"Thursday", "7:30 PM", "8:30 PM" ,"BB", "null",6, "Church of St. Matthew & St. Timothy"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "PROMISES PROMISES", false,"Saturday", "6:30 PM", "7:30 PM" ,"C", "null",6, "West Side YMCA"
"552 W END AVE New York NY ", 40.78931, -73.9773114 , "RENEWAL WEST", false,"Sunday", "7:00 PM", "8:00 PM" ,"B", "null",6, "St. Ignatius Church"
"164 W 74 ST New York NY ", 40.7796117, -73.9801807 , "ROUTES", false,"Saturday", "6:00 PM", "7:00 PM" ,"B", "null",6, "Phoenix House"
"164 W 74 ST New York NY ", 40.7796117, -73.9801807 , "ROUTES", false,"Tuesday", "7:00 PM", "8:00 PM" ,"B", "null",6, "Phoenix House"
"340 W 85TH ST New York NY ", 40.7887343, -73.9798639 , "RUDE AWAKENING", false,"Wednesday", "8:30 PM", "9:30 PM" ,"C", "Living Sober",6, "Volunteers of America"
"368 W END AVE New York NY ", 40.783225, -73.9817572 , "SMITHEREENS", false,"Wednesday", "7:00 PM", "8:00 PM" ,"B", "null",6, "West End Collegiate Church"
"368 W END AVE New York NY ", 40.783225, -73.9817572 , "SMITHEREENS", false,"Wednesday", "8:15 PM", "9:15 PM" ,"S", "null",6, "West End Collegiate Church"
"152 W 71ST ST New York NY ", 40.7774259, -73.9812051 , "SOBER STEPPING", false,"Saturday", "6:30 PM", "7:30 PM" ,"S", "Promises",6, "Blessed Sacrament Church Rectory"
"5 W 63RD ST New York NY ", 40.7708644, -73.9806413 , "SUNDAY MEN''S TOPIC", false,"Sunday", "10:30 AM", "11:30 AM" ,"C", "Men",6, "West Side YMCA"
"131 W 72ND ST New York NY ", 40.7780247, -73.9798344 , "SUNDAY WEST", false,"Sunday", "12:00 PM", "1:00 PM" ,"C", "null",6, "null"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "TURN IT OVER", false,"Thursday", "3:30 PM", "4:30 PM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "TURN IT OVER", false,"Tuesday", "3:30 PM", "4:30 PM" ,"B", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "TURN IT OVER", false,"Tuesday", "4:30 PM", "5:30 PM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "TURN IT OVER", false,"Thursday", "4:30 PM", "5:30 PM" ,"C", "null",6, "Holy Name Church"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "TURN IT OVER", false,"Friday", "4:30 PM", "5:30 PM" ,"S", "null",6, "Holy Name Church"
"152 W 71ST ST New York NY ", 40.7774259, -73.9812051 , "WAY OF LIFE", false,"Saturday", "10:00 AM", "11:00 AM" ,"C", "As Bill Sees It",6, "Blessed Sacrament Church Rectory"
"152 W 71ST ST New York NY ", 40.7774259, -73.9812051 , "WAY OF LIFE", false,"Saturday", "11:15 AM", "12:15 PM" ,"C", "null",6, "Blessed Sacrament Church Rectory"
"30 W 68TH ST New York NY ", 40.7740859, -73.979107 , "WE AGNOSTICS OF NYC", true,"Thursday", "6:15 PM", "7:15 PM" ,"C", "Agnostic",6, "Stephen Wise Free Synagogue"
"207 W 96TH ST New York NY ", 40.7945161, -73.9710419 , "WE ARE NOT DOCTORS (WESTSIDE)", false,"Wednesday", "4:45 PM", "5:45 PM" ,"OD", "Medication",6, "Holy Name Church"
"263 W 86TH ST New York NY ", 40.7887918, -73.9772649 , "WEST END", true,"Thursday", "7:00 PM", "8:00 PM" ,"B", "null",6, "Church of St. Paul & St. Andrew"
"263 W 86TH ST New York NY ", 40.7887918, -73.9772649 , "WEST END", true,"Thursday", "7:00 PM", "8:00 PM" ,"S", "null",6, "Church of St. Paul & St. Andrew"
"263 W 86TH ST New York NY ", 40.7887918, -73.9772649 , "WEST END", true,"Tuesday", "7:00 PM", "8:00 PM" ,"B", "null",6, "Church of St. Paul & St. Andrew"
"263 W 86TH ST New York NY ", 40.7887918, -73.9772649 , "WEST END", true,"Tuesday", "7:00 PM", "8:00 PM" ,"BB", "null",6, "Church of St. Paul & St. Andrew"
"306 W 102ND ST New York NY ", 40.7992334, -73.9710638 , "WESTSIDE 11th STEP MEDITATION WORKSHOP", false,"Wednesday", "7:00 PM", "8:00 PM" ,"C", "null",6, "Addiction Institute"
"152 W 71ST ST New York NY ", 40.7774259, -73.9812051 , "WESTSIDE STEP", false,"Friday", "7:00 PM", "8:00 PM" ,"S", "null",6, "Blessed Sacrament Church Rectory"
